KT,YT,TAZE HAVA ORANI,,T1 ENTHALPY,TAZE HAVA,DÖNÜ? HAVASI,DÖNÜ? HAVASI ENTHALPY,KT,YT,Tmix Enthalpy,,,ÜFLEME ENTHALPY 15 C,TOPLU HAVA DEB?S?,Enthalpy Fark?,13,14,15,16,17,18,19,20,21,22,23,24
33,27,60,33276027,,6000,4000,55.69,27,,73.03,,,44.78,,6.75,,,,,,,,,,,,
33,27,65,33276527,,,,55.69,27,,74.51,,,44.78,,7.10,,,,,,,,,,,,
33,27,70,33277027,,7000,3000,55.69,27,,75.99,,,44.78,,7.45,,,,,,,,,,,,
33,27,75,33277527,,,,55.69,27,,77.48,,,44.78,,7.81,,,,,,,,,,,,
33,27,80,33278027,,8000,2000,55.69,27,,78.97,,,44.78,,8.17,,,,,,,,,,,,
33,27,85,33278527,,,,55.69,27,,80.465,,,44.78,,8.52,,,,,,,,,,,,
33,27,90,33279027,,9000,1000,55.69,27,,81.96,,,44.78,,8.88,,,,,,,,,,,,
33,27,95,33279527,,,,55.69,27,,83.47,,,44.78,,9.24,,,,,,,,,,,,
33,27,100,332710027,,10000,0,55.69,27,,84.98,,,44.78,,9.60,,,,,,,,,,,,
,,,27,,,,55.69,27,,70.335,,,44.78,,6.10,,,,,,,,,,,,
33,28,0,3328027,89.71,0,10000,55.69,27,,55.69,,,44.78,,2.61,,,,,,,,,,,,
33,28,5,3328527,,,,55.69,27,,57.34,,,44.78,,3.00,,,,,,,,,,,,
33,28,10,33281027,,1000,9000,55.69,27,,58.99,,,44.78,,3.39,,,,,,,,,,,,
33,28,15,33281527,,,,55.69,27,,60.645,,,44.78,,3.79,,,,,,,,,,,,
33,28,20,33282027,,2000,8000,55.69,27,,62.30,,,44.78,,4.18,,,,,,,,,,,,
33,28,25,33282527,,,,55.69,27,,63.97,,,44.78,,4.58,,,,,,,,,,,,
33,28,30,33283027,,3000,7000,55.69,27,,65.64,,,44.78,,4.98,,,,,,,,,,,,
33,28,35,33283527,,,,55.69,27,,67.32,,,44.78,,5.38,,,,,,,,,,,,
33,28,40,33284027,,4000,6000,55.69,27,,69.00,,,44.78,,5.78,,,,,,,,,,,,
33,28,45,33284527,,,,55.69,27,,70.70,,,44.78,,6.19,,,,,,,,,,,,
33,28,50,33285027,,5000,5000,55.69,27,,72.39,,,44.78,,6.59,,,,,,,,,,,,
33,28,55,33285527,,,,55.69,27,,74.095,,,44.78,,7.00,,,,,,,,,,,,
33,28,60,33286027,,6000,4000,55.69,27,,75.80,,,44.78,,7.41,,,,,,,,,,,,
33,28,65,33286527,,,,55.69,27,,77.52,,,44.78,,7.82,,,,,,,,,,,,
33,28,70,33287027,,7000,3000,55.69,27,,79.24,,,44.78,,8.23,,,,,,,,,,,,
33,28,75,33287527,,,,55.69,27,,80.975,,,44.78,,8.64,,,,,,,,,,,,
33,28,80,33288027,,8000,2000,55.69,27,,82.71,,,44.78,,9.06,,,,,,,,,,,,
33,28,85,33288527,,,,55.69,27,,84.455,,,44.78,,9.48,,,,,,,,,,,,
33,28,90,33289027,,9000,1000,55.69,27,,86.20,,,44.78,,9.89,,,,,,,,,,,,
33,28,95,33289527,,,,55.69,27,,87.96,,,44.78,,10.31,,,,,,,,,,,,
33,28,100,332810027,,10000,0,55.69,27,,89.71,,,44.78,,10.73,,,,,,,,,,,,
,,,27,,,,55.69,27,,72.7,,,44.78,,6.67,,,,,,,,,,,,
32,27,0,3227027,85.03,0,10000,55.69,27,,55.69,,,44.78,,2.61,,,,,,,,,,,,
32,27,5,3227527,,,,55.69,27,,57.12,,,44.78,,2.95,,,,,,,,,,,,
32,27,10,32271027,,1000,9000,55.69,27,,58.55,,,44.78,,3.29,,,,,,,,,,,,
32,27,15,32271527,,,,55.69,27,,59.985,,,44.78,,3.63,,,,,,,,,,,,
32,27,20,32272027,,2000,8000,55.69,27,,61.42,,,44.78,,3.97,,,,,,,,,,,,
32,27,25,32272527,,,,55.69,27,,62.86,,,44.78,,4.32,,,,,,,,,,,,
32,27,30,32273027,,3000,7000,55.69,27,,64.3,,,44.78,,4.66,,,,,,,,,,,,
32,27,35,32273527,,,,55.69,27,,65.755,,,44.78,,5.01,,,,,,,,,,,,
32,27,40,32274027,,4000,6000,55.69,27,,67.21,,,44.78,,5.36,,,,,,,,,,,,
32,27,45,32274527,,,,55.69,27,,68.67,,,44.78,,5.71,,,,,,,,,,,,
32,27,50,32275027,,5000,5000,55.69,27,,70.13,,,44.78,,6.05,,,,,,,,,,,,
32,27,55,32275527,,,,55.69,27,,71.605,,,44.78,,6.41,,,,,,,,,,,,
32,27,60,32276027,,6000,4000,55.69,27,,73.08,,,44.78,,6.76,,,,,,,,,,,,
32,27,65,32276527,,,,55.69,27,,74.56,,,44.78,,7.11,,,,,,,,,,,,
32,27,70,32277027,,7000,3000,55.69,27,,76.04,,,44.78,,7.47,,,,,,,,,,,,
32,27,75,32277527,,,,55.69,27,,77.53,,,44.78,,7.82,,,,,,,,,,,,
32,27,80,32278027,,8000,2000,55.69,27,,79.02,,,44.78,,8.18,,,,,,,,,,,,
32,27,85,32278527,,,,55.69,27,,80.515,,,44.78,,8.53,,,,,,,,,,,,
32,27,90,32279027,,9000,1000,55.69,27,,82.01,,,44.78,,8.89,,,,,,,,,,,,
32,27,95,32279527,,,,55.69,27,,83.52,,,44.78,,9.25,,,,,,,,,,,,
32,27,100,322710027,,10000,0,55.69,27,,85.03,,,44.78,,9.61,,,,,,,,,,,,
,,,27,,,,55.69,27,,70.36,,,44.78,,6.11,,,,,,,,,,,,
32,28,0,3228027,89.76,0,10000,55.69,27,,55.69,,,44.78,,2.61,,,,,,,,,,,,
32,28,5,3228527,,,,55.69,27,,57.345,,,44.78,,3.00,,,,,,,,,,,,
32,28,10,32281027,,1000,9000,55.69,27,,59,,,44.78,,3.40,,,,,,,,,,,,
32,28,15,32281527,,,,55.69,27,,60.66,,,44.78,,3.79,,,,,,,,,,,,
32,28,20,32282027,,2000,8000,55.69,27,,62.32,,,44.78,,4.19,,,,,,,,,,,,
32,28,25,32282527,,,,55.69,27,,64.00,,,44.78,,4.59,,,,,,,,,,,,
32,28,30,32283027,,3000,7000,55.69,27,,65.67,,,44.78,,4.99,,,,,,,,,,,,
32,28,35,32283527,,,,55.69,27,,67.355,,,44.78,,5.39,,,,,,,,,,,,
32,28,40,32284027,,4000,6000,55.69,27,,69.04,,,44.78,,5.79,,,,,,,,,,,,
32,28,45,32284527,,,,55.69,27,,70.74,,,44.78,,6.20,,,,,,,,,,,,
32,28,50,32285027,,5000,5000,55.69,27,,72.44,,,44.78,,6.61,,,,,,,,,,,,
32,28,55,32285527,,,,55.69,27,,74.15,,,44.78,,7.01,,,,,,,,,,,,
32,28,60,32286027,,6000,4000,55.69,27,,75.86,,,44.78,,7.42,,,,,,,,,,,,
32,28,65,32286527,,,,55.69,27,,77.58,,,44.78,,7.83,,,,,,,,,,,,
32,28,70,32287027,,7000,3000,55.69,27,,79.3,,,44.78,,8.24,,,,,,,,,,,,
32,28,75,32287527,,,,55.69,27,,81.03,,,44.78,,8.66,,,,,,,,,,,,
32,28,80,32288027,,8000,2000,55.69,27,,82.76,,,44.78,,9.07,,,,,,,,,,,,
32,28,85,32288527,,,,55.69,27,,84.505,,,44.78,,9.49,,,,,,,,,,,,
32,28,90,32289027,,9000,1000,55.69,27,,86.25,,,44.78,,9.90,,,,,,,,,,,,
32,28,95,32289527,,,,55.69,27,,88.005,,,44.78,,10.32,,,,,,,,,,,,
32,28,100,322810027,,10000,0,55.69,27,,89.76,,,44.78,,10.74,,,,,,,,,,,,
,,,,,,,,,,71.385,,,44.78,,6.35,,,,,,,,,,,,
40,27,0,4027026,84.65,0,10000,53.01,26,50%,53.01,,,44.78,10000,1.97,,,,,,,,,,,,
40,27,5,4027526,,,,,26,,54.51,,,44.78,,2.32,,,,,,,,,,,,
40,27,10,40271026,84.65,1000,9000,53.01,26,50%,56.01,,,44.78,10000,2.68,,,,,,,,,,,,
40,27,15,40271526,,,,53.01,26,,57.535,,,44.78,,3.05,,,,,,,,,,,,
40,27,20,40272026,84.65,2000,8000,53.01,26,50%,59.06,,,44.78,10000,3.41,,,,,,,,,,,,
40,27,25,40272526,,,,53.01,26,,60.595,,,44.78,,3.78,,,,,,,,,,,,
40,27,30,40273026,84.65,3000,7000,53.01,26,50%,62.13,,,44.78,10000,4.14,,,,,,,,,,,,
40,27,35,40273526,,,,53.01,26,,63.685,,,44.78,,4.52,,,,,,,,,,,,
40,27,40,40274026,84.65,4000,6000,53.01,26,50%,65.24,,,44.78,10000,4.89,,,,,,,,,,,,
40,27,45,40274526,,,,53.01,26,,66.81,,,44.78,,5.26,,,,,,,,,,,,
40,27,50,40275026,84.65,5000,5000,53.01,26,50%,68.38,,,44.78,10000,5.64,,,,,,,,,,,,
40,27,55,40275526,,,,53.01,26,,69.97,,,44.78,,6.02,,,,,,,,,,,,
40,27,60,40276026,84.65,6000,4000,53.01,26,50%,71.56,,,44.78,10000,6.40,,,,,,,,,,,,
40,27,65,40276526,,,,53.01,26,,73.17,,,44.78,,6.78,,,,,,,,,,,,
40,27,70,40277026,84.65,7000,3000,53.01,26,50%,74.78,,,44.78,10000,7.17,,,,,,,,,,,,
40,27,75,40277526,,,,53.01,26,,76.405,,,44.78,,7.55,,,,,,,,,,,,
40,27,80,40278026,84.65,8000,2000,53.01,26,50%,78.03,,,44.78,10000,7.94,,,,,,,,,,,,
40,27,85,40278526,,,,53.01,26,,79.675,,,44.78,,8.33,,,,,,,,,,,,
40,27,90,40279026,84.65,9000,1000,53.01,26,50%,81.32,,,44.78,10000,8.73,,,,,,,,,,,,
40,27,95,40279526,,,,53.01,26,,82.985,,,44.78,,9.12,,,,,,,,,,,,
40,27,100,402710026,84.65,10000,0,53.01,26,50%,84.65,,,44.78,10000,9.52,,,,,,,,,,,,
,,,26,,,,53.01,26,,68.83,,,44.78,,5.74,,,,,,,,,,,,
40,28,0,4028026,89.36,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
40,28,5,4028526,,,,53.01,26,,54.73,,,44.78,,2.38,,,,,,,,,,,,
40,28,10,40281026,,1000,9000,53.01,26,,56.45,,,44.78,,2.79,,,,,,,,,,,,
40,28,15,40281526,,,,53.01,26,,58.195,,,44.78,,3.20,,,,,,,,,,,,
40,28,20,40282026,,2000,8000,53.01,26,,59.94,,,44.78,,3.62,,,,,,,,,,,,
40,28,25,40282526,,,,53.01,26,,61.705,,,44.78,,4.04,,,,,,,,,,,,
40,28,30,40283026,,3000,7000,53.01,26,,63.47,,,44.78,,4.46,,,,,,,,,,,,
40,28,35,40283526,,,,53.01,26,,66.055,,,44.78,,5.08,,,,,,,,,,,,
40,28,40,40284026,,4000,6000,53.01,26,,68.64,,,44.78,,5.70,,,,,,,,,,,,
40,28,45,40284526,,,,53.01,26,,69.645,,,44.78,,5.94,,,,,,,,,,,,
40,28,50,40285026,,5000,5000,53.01,26,,70.65,,,44.78,,6.18,,,,,,,,,,,,
40,28,55,40285526,,,,53.01,26,,72.475,,,44.78,,6.61,,,,,,,,,,,,
40,28,60,40286026,,6000,4000,53.01,26,,74.30,,,44.78,,7.05,,,,,,,,,,,,
40,28,65,40286526,,,,53.01,26,,76.15,,,44.78,,7.49,,,,,,,,,,,,
40,28,70,40287026,,7000,3000,53.01,26,,78.00,,,44.78,,7.93,,,,,,,,,,,,
40,28,75,40287526,,,,53.01,26,,79.87,,,44.78,,8.38,,,,,,,,,,,,
40,28,80,40288026,,8000,2000,53.01,26,,81.74,,,44.78,,8.83,,,,,,,,,,,,
40,28,85,40288526,,,,53.01,26,,83.635,,,44.78,,9.28,,,,,,,,,,,,
40,28,90,40289026,,9000,1000,53.01,26,,85.53,,,44.78,,9.73,,,,,,,,,,,,
40,28,95,40289526,,,,53.01,26,,87.445,,,44.78,,10.19,,,,,,,,,,,,
40,28,100,402810026,,10000,0,53.01,26,,89.36,,,44.78,,10.65,,,,,,,,,,,,
,,,26,,,,53.01,26,,71.185,,,44.78,,6.31,,,,,,,,,,,,
39,27,0,3927026,84.70,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
39,27,5,3927526,,,,53.01,26,,54.52,,,44.78,,2.33,,,,,,,,,,,,
39,27,10,39271026,,1000,9000,53.01,26,,56.03,,,44.78,,2.69,,,,,,,,,,,,
39,27,15,39271526,,,,53.01,26,,57.555,,,44.78,,3.05,,,,,,,,,,,,
39,27,20,39272026,,2000,8000,53.01,26,,59.08,,,44.78,,3.42,,,,,,,,,,,,
39,27,25,39272526,,,,53.01,26,,60.62,,,44.78,,3.78,,,,,,,,,,,,
39,27,30,39273026,,3000,7000,53.01,26,,62.16,,,44.78,,4.15,,,,,,,,,,,,
39,27,35,39273526,,,,53.01,26,,63.72,,,44.78,,4.52,,,,,,,,,,,,
39,27,40,39274026,,4000,6000,53.01,26,,65.28,,,44.78,,4.90,,,,,,,,,,,,
39,27,45,39274526,,,,53.01,26,,66.855,,,44.78,,5.27,,,,,,,,,,,,
39,27,50,39275026,,5000,5000,53.01,26,,68.43,,,44.78,,5.65,,,,,,,,,,,,
39,27,55,39275526,,,,53.01,26,,70.02,,,44.78,,6.03,,,,,,,,,,,,
39,27,60,39276026,,6000,4000,53.01,26,,71.61,,,44.78,,6.41,,,,,,,,,,,,
39,27,65,39276526,,,,53.01,26,,73.22,,,44.78,,6.79,,,,,,,,,,,,
39,27,70,39277026,,7000,3000,53.01,26,,74.83,,,44.78,,7.18,,,,,,,,,,,,
39,27,75,39277526,,,,53.01,26,,76.455,,,44.78,,7.57,,,,,,,,,,,,
39,27,80,39278026,,8000,2000,53.01,26,,78.08,,,44.78,,7.95,,,,,,,,,,,,
39,27,85,39278526,,,,53.01,26,,79.725,,,44.78,,8.35,,,,,,,,,,,,
39,27,90,39279026,,9000,1000,53.01,26,,81.37,,,44.78,,8.74,,,,,,,,,,,,
39,27,95,39279526,,,,53.01,26,,83.035,,,44.78,,9.14,,,,,,,,,,,,
39,27,100,392710026,,10000,0,53.01,26,,84.70,,,44.78,,9.53,,,,,,,,,,,,
,,,26,,,,53.01,26,,68.855,,,44.78,,5.75,,,,,,,,,,,,
39,28,0,3928026,89.41,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
39,28,5,3928526,,,,53.01,26,,54.74,,,44.78,,2.38,,,,,,,,,,,,
39,28,10,39281026,,1000,9000,53.01,26,,56.47,,,44.78,,2.79,,,,,,,,,,,,
39,28,15,39281526,,,,53.01,26,,58.215,,,44.78,,3.21,,,,,,,,,,,,
39,28,20,39282026,,2000,8000,53.01,26,,59.96,,,44.78,,3.63,,,,,,,,,,,,
39,28,25,39282526,,,,53.01,26,,61.73,,,44.78,,4.05,,,,,,,,,,,,
39,28,30,39283026,,3000,7000,53.01,26,,63.50,,,44.78,,4.47,,,,,,,,,,,,
39,28,35,39283526,,,,53.01,26,,65.29,,,44.78,,4.90,,,,,,,,,,,,
39,28,40,39284026,,4000,6000,53.01,26,,67.08,,,44.78,,5.33,,,,,,,,,,,,
39,28,45,39284526,,,,53.01,26,,68.885,,,44.78,,5.76,,,,,,,,,,,,
39,28,50,39285026,,5000,5000,53.01,26,,70.69,,,44.78,,6.19,,,,,,,,,,,,
39,28,55,39285526,,,,53.01,26,,72.52,,,44.78,,6.63,,,,,,,,,,,,
39,28,60,39286026,,6000,4000,53.01,26,,74.35,,,44.78,,7.06,,,,,,,,,,,,
39,28,65,39286526,,,,53.01,26,,76.2,,,44.78,,7.50,,,,,,,,,,,,
39,28,70,39287026,,7000,3000,53.01,26,,78.05,,,44.78,,7.95,,,,,,,,,,,,
39,28,75,39287526,,,,53.01,26,,79.925,,,44.78,,8.39,,,,,,,,,,,,
39,28,80,39288026,,8000,2000,53.01,26,,81.80,,,44.78,,8.84,,,,,,,,,,,,
39,28,85,39288526,,,,53.01,26,,83.69,,,44.78,,9.29,,,,,,,,,,,,
39,28,90,39289026,,9000,1000,53.01,26,,85.58,,,44.78,,9.74,,,,,,,,,,,,
39,28,95,39289526,,,,53.01,26,,87.495,,,44.78,,10.20,,,,,,,,,,,,
39,28,100,392810026,,10000,0,53.01,26,,89.41,,,44.78,,10.66,,,,,,,,,,,,
,,,26,,,,53.01,26,,71.21,,,44.78,,6.31,,,,,,,,,,,,
38,27,0,3827026,84.74,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
38,27,5,3827526,,,,53.01,26,,54.525,,,44.78,,2.33,,,,,,,,,,,,
38,27,10,38271026,,1000,9000,53.01,26,,56.04,,,44.78,,2.69,,,,,,,,,,,,
38,27,15,38271526,,,,53.01,26,,57.57,,,44.78,,3.05,,,,,,,,,,,,
38,27,20,38272026,,2000,8000,53.01,26,,59.1,,,44.78,,3.42,,,,,,,,,,,,
38,27,25,38272526,,,,53.01,26,,60.645,,,44.78,,3.79,,,,,,,,,,,,
38,27,30,38273026,,3000,7000,53.01,26,,62.19,,,44.78,,4.16,,,,,,,,,,,,
38,27,35,38273526,,,,53.01,26,,63.75,,,44.78,,4.53,,,,,,,,,,,,
38,27,40,38274026,,4000,6000,53.01,26,,65.31,,,44.78,,4.90,,,,,,,,,,,,
38,27,45,38274526,,,,53.01,26,,66.89,,,44.78,,5.28,,,,,,,,,,,,
38,27,50,38275026,,5000,5000,53.01,26,,68.47,,,44.78,,5.66,,,,,,,,,,,,
38,27,55,38275526,,,,53.01,26,,70.065,,,44.78,,6.04,,,,,,,,,,,,
38,27,60,38276026,,6000,4000,53.01,26,,71.66,,,44.78,,6.42,,,,,,,,,,,,
38,27,65,38276526,,,,53.01,26,,73.27,,,44.78,,6.80,,,,,,,,,,,,
38,27,70,38277026,,7000,3000,53.01,26,,74.88,,,44.78,,7.19,,,,,,,,,,,,
38,27,75,38277526,,,,53.01,26,,76.505,,,44.78,,7.58,,,,,,,,,,,,
38,27,80,38278026,,8000,2000,53.01,26,,78.13,,,44.78,,7.97,,,,,,,,,,,,
38,27,85,38278526,,,,53.01,26,,79.775,,,44.78,,8.36,,,,,,,,,,,,
38,27,90,38279026,,9000,1000,53.01,26,,81.42,,,44.78,,8.75,,,,,,,,,,,,
38,27,95,38279526,,,,53.01,26,,83.08,,,44.78,,9.15,,,,,,,,,,,,
38,27,100,382710026,,10000,0,53.01,26,,84.74,,,44.78,,9.54,,,,,,,,,,,,
,,,26,,,,53.01,26,,68.875,,,44.78,,5.75,,,,,,,,,,,,
38,28,0,3828026,89.46,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
38,28,5,3828526,,,,53.01,26,,54.745,,,44.78,,2.38,,,,,,,,,,,,
38,28,10,38281026,,1000,9000,53.01,26,,56.48,,,44.78,,2.79,,,,,,,,,,,,
38,28,15,38281526,,,,53.01,26,,58.19,,,44.78,,3.20,,,,,,,,,,,,
38,28,20,38282026,,2000,8000,53.01,26,,59.9,,,44.78,,3.61,,,,,,,,,,,,
38,28,25,38282526,,,,53.01,26,,61.715,,,44.78,,4.04,,,,,,,,,,,,
38,28,30,38283026,,3000,7000,53.01,26,,63.53,,,44.78,,4.48,,,,,,,,,,,,
38,28,35,38283526,,,,53.01,26,,65.325,,,44.78,,4.91,,,,,,,,,,,,
38,28,40,38284026,,4000,6000,53.01,26,,67.12,,,44.78,,5.34,,,,,,,,,,,,
38,28,45,38284526,,,,53.01,26,,68.93,,,44.78,,5.77,,,,,,,,,,,,
38,28,50,38285026,,5000,5000,53.01,26,,70.74,,,44.78,,6.20,,,,,,,,,,,,
38,28,55,38285526,,,,53.01,26,,72.57,,,44.78,,6.64,,,,,,,,,,,,
38,28,60,38286026,,6000,4000,53.01,26,,74.4,,,44.78,,7.07,,,,,,,,,,,,
38,28,65,38286526,,,,53.01,26,,76.255,,,44.78,,7.52,,,,,,,,,,,,
38,28,70,38287026,,7000,3000,53.01,26,,78.11,,,44.78,,7.96,,,,,,,,,,,,
38,28,75,38287526,,,,53.01,26,,79.98,,,44.78,,8.41,,,,,,,,,,,,
38,28,80,38288026,,8000,2000,53.01,26,,81.85,,,44.78,,8.85,,,,,,,,,,,,
38,28,85,38288526,,,,53.01,26,,83.745,,,44.78,,9.31,,,,,,,,,,,,
38,28,90,38289026,,9000,1000,53.01,26,,85.64,,,44.78,,9.76,,,,,,,,,,,,
38,28,95,38289526,,,,53.01,26,,87.55,,,44.78,,10.22,,,,,,,,,,,,
38,28,100,382810026,,10000,0,53.01,26,,89.46,,,44.78,,10.67,,,,,,,,,,,,
,,,26,,,,53.01,26,,71.235,,,44.78,,6.32,,,,,,,,,,,,
37,27,0,3727026,84.79,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
37,27,5,3727526,,,,53.01,26,,54.53,,,44.78,,2.33,,,,,,,,,,,,
37,27,10,37271026,,1000,9000,53.01,26,,56.05,,,44.78,,2.69,,,,,,,,,,,,
37,27,15,37271526,,,,53.01,26,,57.585,,,44.78,,3.06,,,,,,,,,,,,
37,27,20,37272026,,2000,8000,53.01,26,,59.12,,,44.78,,3.42,,,,,,,,,,,,
37,27,25,37272526,,,,53.01,26,,60.67,,,44.78,,3.80,,,,,,,,,,,,
37,27,30,37273026,,3000,7000,53.01,26,,62.22,,,44.78,,4.17,,,,,,,,,,,,
37,27,35,37273526,,,,53.01,26,,63.785,,,44.78,,4.54,,,,,,,,,,,,
37,27,40,37274026,,4000,6000,53.01,26,,65.35,,,44.78,,4.91,,,,,,,,,,,,
37,27,45,37274526,,,,53.01,26,,66.93,,,44.78,,5.29,,,,,,,,,,,,
37,27,50,37275026,,5000,5000,53.01,26,,68.51,,,44.78,,5.67,,,,,,,,,,,,
37,27,55,37275526,,,,53.01,26,,70.105,,,44.78,,6.05,,,,,,,,,,,,
37,27,60,37276026,,6000,4000,53.01,26,,71.7,,,44.78,,6.43,,,,,,,,,,,,
37,27,65,37276526,,,,53.01,26,,73.315,,,44.78,,6.82,,,,,,,,,,,,
37,27,70,37277026,,7000,3000,53.01,26,,74.93,,,44.78,,7.20,,,,,,,,,,,,
37,27,75,37277526,,,,53.01,26,,76.555,,,44.78,,7.59,,,,,,,,,,,,
37,27,80,37278026,,8000,2000,53.01,26,,78.18,,,44.78,,7.98,,,,,,,,,,,,
37,27,85,37278526,,,,53.01,26,,79.825,,,44.78,,8.37,,,,,,,,,,,,
37,27,90,37279026,,9000,1000,53.01,26,,81.47,,,44.78,,8.76,,,,,,,,,,,,
37,27,95,37279526,,,,53.01,26,,83.13,,,44.78,,9.16,,,,,,,,,,,,
37,27,100,372710026,,10000,0,53.01,26,,84.79,,,44.78,,9.56,,,,,,,,,,,,
,,,26,,,,53.01,26,,68.9,,,44.78,,5.76,,,,,,,,,,,,
37,28,0,3728026,89.51,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
37,28,5,3728526,,,,53.01,26,,54.75,,,44.78,,2.38,,,,,,,,,,,,
37,28,10,37281026,,1000,9000,53.01,26,,56.49,,,44.78,,2.80,,,,,,,,,,,,
37,28,15,37281526,,,,53.01,26,,58.25,,,44.78,,3.22,,,,,,,,,,,,
37,28,20,37282026,,2000,8000,53.01,26,,60.01,,,44.78,,3.64,,,,,,,,,,,,
37,28,25,37282526,,,,53.01,26,,61.79,,,44.78,,4.06,,,,,,,,,,,,
37,28,30,37283026,,3000,7000,53.01,26,,63.57,,,44.78,,4.49,,,,,,,,,,,,
37,28,35,37283526,,,,53.01,26,,65.365,,,44.78,,4.92,,,,,,,,,,,,
37,28,40,37284026,,4000,6000,53.01,26,,67.16,,,44.78,,5.35,,,,,,,,,,,,
37,28,45,37284526,,,,53.01,26,,68.975,,,44.78,,5.78,,,,,,,,,,,,
37,28,50,37285026,,5000,5000,53.01,26,,70.79,,,44.78,,6.21,,,,,,,,,,,,
37,28,55,37285526,,,,53.01,26,,72.625,,,44.78,,6.65,,,,,,,,,,,,
37,28,60,37286026,,6000,4000,53.01,26,,74.46,,,44.78,,7.09,,,,,,,,,,,,
37,28,65,37286526,,,,53.01,26,,76.31,,,44.78,,7.53,,,,,,,,,,,,
37,28,70,37287026,,7000,3000,53.01,26,,78.16,,,44.78,,7.97,,,,,,,,,,,,
37,28,75,37287526,,,,53.01,26,,80.035,,,44.78,,8.42,,,,,,,,,,,,
37,28,80,37288026,,8000,2000,53.01,26,,81.91,,,44.78,,8.87,,,,,,,,,,,,
37,28,85,37288526,,,,53.01,26,,83.8,,,44.78,,9.32,,,,,,,,,,,,
37,28,90,37289026,,9000,1000,53.01,26,,85.69,,,44.78,,9.77,,,,,,,,,,,,
37,28,95,37289526,,,,53.01,26,,87.6,,,44.78,,10.23,,,,,,,,,,,,
37,28,100,372810026,,10000,0,53.01,26,,89.51,,,44.78,,10.68,,,,,,,,,,,,
,,,26,,,,53.01,26,,71.26,,,44.78,,6.32,,,,,,,,,,,,
36,27,0,3627026,84.84,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
36,27,5,3627526,,,,53.01,26,,54.535,,,44.78,,2.33,,,,,,,,,,,,
36,27,10,36271026,,1000,9000,53.01,26,,56.06,,,44.78,,2.69,,,,,,,,,,,,
36,27,15,36271526,,,,53.01,26,,57.6,,,44.78,,3.06,,,,,,,,,,,,
36,27,20,36272026,,2000,8000,53.01,26,,59.14,,,44.78,,3.43,,,,,,,,,,,,
36,27,25,36272526,,,,53.01,26,,60.695,,,44.78,,3.80,,,,,,,,,,,,
36,27,30,36273026,,3000,7000,53.01,26,,62.25,,,44.78,,4.17,,,,,,,,,,,,
36,27,35,36273526,,,,53.01,26,,63.82,,,44.78,,4.55,,,,,,,,,,,,
36,27,40,36274026,,4000,6000,53.01,26,,65.39,,,44.78,,4.92,,,,,,,,,,,,
36,27,45,36274526,,,,53.01,26,,66.975,,,44.78,,5.30,,,,,,,,,,,,
36,27,50,36275026,,5000,5000,53.01,26,,68.56,,,44.78,,5.68,,,,,,,,,,,,
36,27,55,36275526,,,,53.01,26,,70.175,,,44.78,,6.07,,,,,,,,,,,,
36,27,60,36276026,,6000,4000,53.01,26,,71.79,,,44.78,,6.45,,,,,,,,,,,,
36,27,65,36276526,,,,53.01,26,,73.355,,,44.78,,6.82,,,,,,,,,,,,
36,27,70,36277026,,7000,3000,53.01,26,,74.92,,,44.78,,7.20,,,,,,,,,,,,
36,27,75,36277526,,,,53.01,26,,76.58,,,44.78,,7.60,,,,,,,,,,,,
36,27,80,36278026,,8000,2000,53.01,26,,78.24,,,44.78,,7.99,,,,,,,,,,,,
36,27,85,36278526,,,,53.01,26,,79.88,,,44.78,,8.38,,,,,,,,,,,,
36,27,90,36279026,,9000,1000,53.01,26,,81.52,,,44.78,,8.77,,,,,,,,,,,,
36,27,95,36279526,,,,53.01,26,,53.18,,,44.78,,2.01,,,,,,,,,,,,
36,27,100,362710026,,10000,0,53.01,26,,24.84,,,44.78,,-4.76,,,,,,,,,,,,
,,,26,,,,53.01,26,,38.925,,,44.78,,-1.40,,,,,,,,,,,,
36,28,0,3628026,89.56,0,10000,53.01,26,,53.01,,,44.78,,1.97,,,,,,,,,,,,
36,28,5,3628526,,,,53.01,26,,54.755,,,44.78,,2.38,,,,,,,,,,,,
36,28,10,36281026,,1000,9000,53.01,26,,56.5,,,44.78,,2.80,,,,,,,,,,,,
36,28,15,36281526,,,,53.01,26,,58.27,,,44.78,,3.22,,,,,,,,,,,,
36,28,20,36282026,,2000,8000,53.01,26,,60.04,,,44.78,,3.64,,,,,,,,,,,,
36,28,25,36282526,,,,53.01,26,,61.82,,,44.78,,4.07,,,,,,,,,,,,
36,28,30,36283026,,3000,7000,53.01,26,,63.6,,,44.78,,4.49,,,,,,,,,,,,
36,28,35,36283526,,,,53.01,26,,65.4,,,44.78,,4.92,,,,,,,,,,,,
